Date,variable,Cumulative Confirmed Case Count,Newly Confirmed Case Count,Cumulative Death Count,Newly Reported Death Count
2021-03-11,Race-AmericanIndianAlaskaNative,1931,0,42,0
2021-03-12,Race-AmericanIndianAlaskaNative,1931,0,42,0
2021-03-13,Race-AmericanIndianAlaskaNative,1931,0,42,0
2021-03-14,Race-AmericanIndianAlaskaNative,1931,0,42,0
2021-03-15,Race-AmericanIndianAlaskaNative,1931,0,43,1
2021-03-16,Race-AmericanIndianAlaskaNative,1931,0,44,1
2021-03-17,Race-AmericanIndianAlaskaNative,1933,2,44,0
2021-03-18,Race-AmericanIndianAlaskaNative,1937,4,44,0
2021-03-19,Race-AmericanIndianAlaskaNative,1939,2,44,0
2021-03-20,Race-AmericanIndianAlaskaNative,1938,-1,44,0
2021-03-21,Race-AmericanIndianAlaskaNative,1939,1,44,0
2021-03-22,Race-AmericanIndianAlaskaNative,1938,-1,42,-2
2021-03-23,Race-AmericanIndianAlaskaNative,1938,0,42,0
2021-03-24,Race-AmericanIndianAlaskaNative,1941,3,42,0
2021-03-25,Race-AmericanIndianAlaskaNative,1946,5,42,0
2021-03-26,Race-AmericanIndianAlaskaNative,1952,6,42,0
2021-03-27,Race-AmericanIndianAlaskaNative,1956,4,42,0
2021-03-28,Race-AmericanIndianAlaskaNative,1959,3,42,0
2021-03-29,Race-AmericanIndianAlaskaNative,1957,-2,42,0
2021-03-30,Race-AmericanIndianAlaskaNative,1958,1,42,0
2021-03-31,Race-AmericanIndianAlaskaNative,1957,-1,42,0
2021-04-01,Race-AmericanIndianAlaskaNative,1961,4,41,-1
2021-04-02,Race-AmericanIndianAlaskaNative,1960,-1,40,-1
2021-04-03,Race-AmericanIndianAlaskaNative,1960,0,38,-2
2021-04-04,Race-AmericanIndianAlaskaNative,1961,1,42,4
2021-04-05,Race-AmericanIndianAlaskaNative,1963,2,41,-1
2021-04-06,Race-AmericanIndianAlaskaNative,1964,1,41,0
2021-04-07,Race-AmericanIndianAlaskaNative,1962,-2,39,-2
2021-04-08,Race-AmericanIndianAlaskaNative,1966,4,42,3
2021-04-09,Race-AmericanIndianAlaskaNative,1967,1,42,0
2021-04-10,Race-AmericanIndianAlaskaNative,1968,1,44,2
2021-04-11,Race-AmericanIndianAlaskaNative,1970,2,45,1
2021-04-12,Race-AmericanIndianAlaskaNative,1974,4,45,0
2021-04-13,Race-AmericanIndianAlaskaNative,1975,1,47,2
2021-04-14,Race-AmericanIndianAlaskaNative,1977,2,46,-1
2021-04-15,Race-AmericanIndianAlaskaNative,1977,0,47,1
2021-04-16,Race-AmericanIndianAlaskaNative,1977,0,47,0
2021-04-17,Race-AmericanIndianAlaskaNative,1977,0,47,0
2021-04-18,Race-AmericanIndianAlaskaNative,1977,0,47,0
2021-04-19,Race-AmericanIndianAlaskaNative,1977,0,47,0
2021-04-20,Race-AmericanIndianAlaskaNative,1977,0,47,0
2021-04-21,Race-AmericanIndianAlaskaNative,1977,0,47,0
2021-04-22,Race-AmericanIndianAlaskaNative,1980,3,47,0
2021-04-23,Race-AmericanIndianAlaskaNative,1980,0,47,0
2021-04-24,Race-AmericanIndianAlaskaNative,1982,2,47,0
2021-04-25,Race-AmericanIndianAlaskaNative,1983,1,47,0
2021-04-26,Race-AmericanIndianAlaskaNative,1983,0,47,0
2021-04-27,Race-AmericanIndianAlaskaNative,1984,1,47,0
2021-04-28,Race-AmericanIndianAlaskaNative,1984,0,47,0
2021-04-29,Race-AmericanIndianAlaskaNative,1984,0,47,0
2021-04-30,Race-AmericanIndianAlaskaNative,1984,0,47,0
2021-05-01,Race-AmericanIndianAlaskaNative,1984,0,47,0
2021-05-02,Race-AmericanIndianAlaskaNative,1984,0,47,0
2021-05-03,Race-AmericanIndianAlaskaNative,1987,3,47,0
2021-05-04,Race-AmericanIndianAlaskaNative,1988,1,47,0
2021-05-05,Race-AmericanIndianAlaskaNative,1988,0,47,0
2021-05-06,Race-AmericanIndianAlaskaNative,1988,0,47,0
2021-05-07,Race-AmericanIndianAlaskaNative,1988,0,47,0
2021-05-08,Race-AmericanIndianAlaskaNative,1989,1,47,0
2021-05-09,Race-AmericanIndianAlaskaNative,1989,0,47,0
2021-05-10,Race-AmericanIndianAlaskaNative,1989,0,47,0
2021-05-11,Race-AmericanIndianAlaskaNative,1991,2,47,0
2021-05-12,Race-AmericanIndianAlaskaNative,1993,2,47,0
2021-05-13,Race-AmericanIndianAlaskaNative,1993,0,47,0
2021-05-14,Race-AmericanIndianAlaskaNative,1994,1,47,0
2021-05-15,Race-AmericanIndianAlaskaNative,1994,0,47,0
2021-05-16,Race-AmericanIndianAlaskaNative,1994,0,47,0
2021-05-17,Race-AmericanIndianAlaskaNative,1994,0,47,0
2021-05-18,Race-AmericanIndianAlaskaNative,1996,2,47,0
2021-05-19,Race-AmericanIndianAlaskaNative,1996,0,47,0
2021-05-20,Race-AmericanIndianAlaskaNative,1996,0,47,0
2021-05-21,Race-AmericanIndianAlaskaNative,1997,1,47,0
2021-05-22,Race-AmericanIndianAlaskaNative,1997,0,47,0
2021-05-23,Race-AmericanIndianAlaskaNative,1997,0,47,0
2021-05-24,Race-AmericanIndianAlaskaNative,1997,0,47,0
2021-05-25,Race-AmericanIndianAlaskaNative,1997,0,47,0
2021-05-26,Race-AmericanIndianAlaskaNative,2002,5,48,1
2021-05-27,Race-AmericanIndianAlaskaNative,2002,0,48,0
2021-05-28,Race-AmericanIndianAlaskaNative,2004,2,49,1
2021-05-29,Race-AmericanIndianAlaskaNative,2004,0,49,0
2021-05-30,Race-AmericanIndianAlaskaNative,2004,0,49,0
2021-05-31,Race-AmericanIndianAlaskaNative,2006,2,49,0
2021-06-01,Race-AmericanIndianAlaskaNative,2006,0,49,0
2021-06-02,Race-AmericanIndianAlaskaNative,2006,0,49,0
2021-06-03,Race-AmericanIndianAlaskaNative,2006,0,49,0
2021-06-04,Race-AmericanIndianAlaskaNative,2006,0,49,0
2021-06-05,Race-AmericanIndianAlaskaNative,2006,0,49,0
2021-06-06,Race-AmericanIndianAlaskaNative,2006,0,49,0
2021-06-07,Race-AmericanIndianAlaskaNative,2007,1,49,0
2021-06-08,Race-AmericanIndianAlaskaNative,2007,0,49,0
2021-06-09,Race-AmericanIndianAlaskaNative,2007,0,51,2
2021-06-10,Race-AmericanIndianAlaskaNative,2007,0,51,0
2021-06-11,Race-AmericanIndianAlaskaNative,2007,0,51,0
2021-06-12,Race-AmericanIndianAlaskaNative,2007,0,51,0
2020-03-17,Race-Asian,0,0,,
2020-03-18,Race-Asian,0,0,,
2020-03-19,Race-Asian,0,0,,
2020-03-20,Race-Asian,0,0,,
2020-03-21,Race-Asian,0,0,,
2020-03-22,Race-Asian,0,0,,
2020-03-23,Race-Asian,0,0,,
2020-03-24,Race-Asian,0,0,,
2020-03-25,Race-Asian,0,0,,
2020-03-26,Race-Asian,0,0,,
2020-03-27,Race-Asian,0,0,,
2020-03-28,Race-Asian,0,0,0,0
2020-03-29,Race-Asian,0,0,0,0
2020-03-30,Race-Asian,0,0,0,0
2020-03-31,Race-Asian,0,0,0,0
2020-04-01,Race-Asian,0,0,0,0
2020-04-02,Race-Asian,0,0,0,0
2020-04-03,Race-Asian,0,0,0,0
2020-04-04,Race-Asian,0,0,0,0
2020-04-05,Race-Asian,0,0,0,0
2020-04-06,Race-Asian,0,0,0,0
2020-04-07,Race-Asian,0,0,0,0
2020-04-08,Race-Asian,508,508,34,34
2020-04-09,Race-Asian,526,18,38,4
2020-04-10,Race-Asian,589,63,41,3
2020-04-11,Race-Asian,666,77,46,5
2020-04-12,Race-Asian,716,50,48,2
2020-04-13,Race-Asian,779,63,52,4
2020-04-14,Race-Asian,811,32,59,7
2020-04-15,Race-Asian,862,51,67,8
2020-04-16,Race-Asian,922,60,74,7
2020-04-17,Race-Asian,992,70,85,11
2020-04-18,Race-Asian,1020,28,92,7
2020-04-19,Race-Asian,1074,54,95,3
2020-04-20,Race-Asian,1136,62,106,11
2020-04-21,Race-Asian,1194,58,119,13
2020-04-22,Race-Asian,1228,34,129,10
2020-04-23,Race-Asian,1266,38,143,14
2020-04-24,Race-Asian,1244,-22,154,11
2020-04-25,Race-Asian,1330,86,158,4
2020-04-26,Race-Asian,1352,22,165,7
2020-04-27,Race-Asian,1417,65,175,10
2020-04-28,Race-Asian,1487,70,186,11
2020-04-29,Race-Asian,1515,28,195,9
2020-04-30,Race-Asian,1645,130,206,11
2020-05-01,Race-Asian,1704,59,211,5
2020-05-02,Race-Asian,1724,20,218,7
2020-05-03,Race-Asian,1815,91,226,8
2020-05-04,Race-Asian,1868,53,235,9
2020-05-05,Race-Asian,1916,48,243,8
2020-05-06,Race-Asian,1952,36,253,10
2020-05-07,Race-Asian,2003,51,258,5
2020-05-08,Race-Asian,2077,74,272,14
2020-05-09,Race-Asian,2109,32,274,2
2020-05-10,Race-Asian,2149,40,276,2
2020-05-11,Race-Asian,2245,96,282,6
2020-05-12,Race-Asian,2316,71,286,4
2020-05-13,Race-Asian,2417,101,298,12
2020-05-14,Race-Asian,2578,161,304,6
2020-05-15,Race-Asian,2704,126,308,4
2020-05-16,Race-Asian,2712,8,310,2
2020-05-17,Race-Asian,2770,58,314,4
2020-05-18,Race-Asian,2802,32,324,10
2020-05-19,Race-Asian,2866,64,332,8
2020-05-20,Race-Asian,2895,29,342,10
2020-05-21,Race-Asian,2926,31,348,6
2020-05-22,Race-Asian,2954,28,352,4
2020-05-23,Race-Asian,3008,54,354,2
2020-05-24,Race-Asian,3059,51,356,2
2020-05-25,Race-Asian,3112,53,362,6
2020-05-26,Race-Asian,3143,31,373,11
2020-05-27,Race-Asian,3153,10,379,6
2020-05-28,Race-Asian,3306,153,388,9
2020-05-29,Race-Asian,3352,46,398,10
2020-05-30,Race-Asian,3370,18,402,4
2020-05-31,Race-Asian,3417,47,404,2
2020-06-01,Race-Asian,3445,28,416,12
2020-06-02,Race-Asian,3480,35,420,4
2020-06-03,Race-Asian,3553,73,426,6
2020-06-04,Race-Asian,3591,38,445,19
2020-06-05,Race-Asian,3645,54,453,8
2020-06-06,Race-Asian,3664,19,458,5
2020-06-07,Race-Asian,3676,12,460,2
2020-06-08,Race-Asian,3692,16,463,3
2020-06-09,Race-Asian,3742,50,467,4
2020-06-10,Race-Asian,3755,13,473,6
2020-06-11,Race-Asian,3799,44,476,3
2020-06-12,Race-Asian,3818,19,482,6
2020-06-13,Race-Asian,3834,16,486,4
2020-06-14,Race-Asian,3852,18,487,1
2020-06-15,Race-Asian,3880,28,490,3
2020-06-16,Race-Asian,3906,26,495,5
2020-06-17,Race-Asian,3927,21,498,3
2020-06-18,Race-Asian,3898,-29,503,5
2020-06-19,Race-Asian,3930,32,507,4
2020-06-20,Race-Asian,3924,-6,507,0
2020-06-21,Race-Asian,3956,32,512,5
2020-06-22,Race-Asian,3984,28,518,6
2020-06-23,Race-Asian,4026,42,524,6
2020-06-24,Race-Asian,4073,47,527,3
2020-06-25,Race-Asian,4107,34,531,4
2020-06-26,Race-Asian,4146,39,544,13
2020-06-27,Race-Asian,4190,44,547,3
2020-06-28,Race-Asian,4203,13,550,3
2020-06-29,Race-Asian,4208,5,552,2
2020-06-30,Race-Asian,4275,67,553,1
2020-07-01,Race-Asian,4312,37,559,6
2020-07-02,Race-Asian,4312,0,559,0
2020-07-03,Race-Asian,4312,0,559,0
2020-07-04,Race-Asian,4416,104,562,3
2020-07-05,Race-Asian,4450,34,565,3
2020-07-06,Race-Asian,4536,86,570,5
2020-07-07,Race-Asian,4610,74,579,9
2020-07-08,Race-Asian,4590,-20,578,-1
2020-07-09,Race-Asian,4643,53,581,3
2020-07-10,Race-Asian,4719,76,584,3
2020-07-11,Race-Asian,4793,74,586,2
2020-07-12,Race-Asian,4845,52,587,1
2020-07-13,Race-Asian,4939,94,594,7
2020-07-14,Race-Asian,5025,86,601,7
2020-07-15,Race-Asian,5119,94,606,5
2020-07-16,Race-Asian,5126,7,614,8
2020-07-17,Race-Asian,5228,102,614,0
2020-07-18,Race-Asian,5312,84,614,0
2020-07-19,Race-Asian,5403,91,614,0
2020-07-20,Race-Asian,5473,70,618,4
2020-07-21,Race-Asian,5553,80,628,10
2020-07-22,Race-Asian,5640,87,637,9
2020-07-23,Race-Asian,5711,71,643,6
2020-07-24,Race-Asian,5830,119,646,3
2020-07-25,Race-Asian,5882,52,646,0
2020-07-26,Race-Asian,5936,54,649,3
2020-07-27,Race-Asian,5978,42,656,7
2020-07-28,Race-Asian,6138,160,670,14
2020-07-29,Race-Asian,6196,58,677,7
2020-07-30,Race-Asian,6283,87,688,11
2020-07-31,Race-Asian,6341,58,692,4
2020-08-01,Race-Asian,6390,49,696,4
2020-08-02,Race-Asian,6425,35,696,0
2020-08-03,Race-Asian,6479,54,703,7
2020-08-04,Race-Asian,6579,100,717,14
2020-08-05,Race-Asian,6650,71,724,7
2020-08-06,Race-Asian,6724,74,732,8
2020-08-07,Race-Asian,6836,112,742,10
2020-08-08,Race-Asian,6886,50,744,2
2020-08-09,Race-Asian,6917,31,744,0
2020-08-10,Race-Asian,6980,63,755,11
2020-08-11,Race-Asian,7092,112,765,10
2020-08-12,Race-Asian,7159,67,772,7
2020-08-13,Race-Asian,7216,57,777,5
2020-08-14,Race-Asian,7282,66,778,1
2020-08-15,Race-Asian,7326,44,779,1
2020-08-16,Race-Asian,7369,43,784,5
2020-08-17,Race-Asian,7397,28,797,13
2020-08-18,Race-Asian,7467,70,803,6
2020-08-19,Race-Asian,7500,33,808,5
2020-08-20,Race-Asian,7539,39,810,2
2020-08-21,Race-Asian,7597,58,816,6
2020-08-22,Race-Asian,7628,31,817,1
2020-08-23,Race-Asian,7648,20,818,1
2020-08-24,Race-Asian,7680,32,821,3
2020-08-25,Race-Asian,7743,63,832,11
2020-08-26,Race-Asian,7769,26,839,7
2020-08-27,Race-Asian,7818,49,845,6
2020-08-28,Race-Asian,7851,33,848,3
2020-08-29,Race-Asian,7874,23,849,1
2020-08-30,Race-Asian,7921,47,849,0
2020-08-31,Race-Asian,7932,11,856,7
2020-09-01,Race-Asian,8008,76,865,9
2020-09-02,Race-Asian,8031,23,874,9
2020-09-03,Race-Asian,8083,52,879,5
2020-09-04,Race-Asian,8113,30,881,2
2020-09-05,Race-Asian,8131,18,882,1
2020-09-06,Race-Asian,8139,8,884,2
2020-09-07,Race-Asian,8150,11,885,1
2020-09-08,Race-Asian,8178,28,888,3
2020-09-09,Race-Asian,8223,45,891,3
2020-09-10,Race-Asian,8268,45,899,8
2020-09-11,Race-Asian,8308,40,900,1
2020-09-12,Race-Asian,8330,22,901,1
2020-09-13,Race-Asian,8357,27,902,1
2020-09-14,Race-Asian,8375,18,905,3
2020-09-15,Race-Asian,8422,47,911,6
2020-09-16,Race-Asian,8470,48,915,4
2020-09-17,Race-Asian,8510,40,918,3
2020-09-18,Race-Asian,8552,42,918,0
2020-09-19,Race-Asian,8586,34,920,2
2020-09-20,Race-Asian,8603,17,923,3
2020-09-21,Race-Asian,8630,27,928,5
2020-09-22,Race-Asian,8666,36,929,1
2020-09-23,Race-Asian,8725,59,935,6
2020-09-24,Race-Asian,8777,52,938,3
2020-09-25,Race-Asian,8807,30,944,6
2020-09-26,Race-Asian,8835,28,945,1
2020-09-27,Race-Asian,8850,15,945,0
2020-09-28,Race-Asian,8878,28,948,3
2020-09-29,Race-Asian,8915,37,951,3
2020-09-30,Race-Asian,8949,34,955,4
2020-10-01,Race-Asian,8978,29,959,4
2020-10-02,Race-Asian,9011,33,961,2
2020-10-03,Race-Asian,9052,41,962,1
2020-10-04,Race-Asian,9060,8,962,0
2020-10-05,Race-Asian,9076,16,965,3
2020-10-06,Race-Asian,9130,54,969,4
2020-10-07,Race-Asian,9165,35,972,3
2020-10-08,Race-Asian,9204,39,972,0
2020-10-09,Race-Asian,9242,38,974,2
2020-10-10,Race-Asian,9271,29,974,0
2020-10-11,Race-Asian,9302,31,974,0
2020-10-12,Race-Asian,9312,10,975,1
2020-10-13,Race-Asian,9352,40,979,4
2020-10-14,Race-Asian,9387,35,980,1
2020-10-15,Race-Asian,9418,31,986,6
2020-10-16,Race-Asian,9449,31,986,0
2020-10-17,Race-Asian,9479,30,987,1
2020-10-18,Race-Asian,9503,24,988,1
2020-10-19,Race-Asian,9528,25,990,2
2020-10-20,Race-Asian,9557,29,994,4
2020-10-21,Race-Asian,9663,106,995,1
2020-10-22,Race-Asian,9752,89,1000,5
2020-10-23,Race-Asian,9793,41,1002,2
2020-10-24,Race-Asian,9825,32,1003,1
2020-10-25,Race-Asian,9792,-33,1003,0
2020-10-26,Race-Asian,9825,33,1003,0
2020-10-27,Race-Asian,9940,115,1003,0
2020-10-28,Race-Asian,10017,77,1005,2
2020-10-29,Race-Asian,10070,53,1006,1
2020-10-30,Race-Asian,10115,45,1009,3
2020-10-31,Race-Asian,10160,45,1009,0
2020-11-01,Race-Asian,10199,39,1009,0
2020-11-02,Race-Asian,10232,33,1010,1
2020-11-03,Race-Asian,10294,62,1012,2
2020-11-04,Race-Asian,10417,123,1014,2
2020-11-05,Race-Asian,10481,64,1014,0
2020-11-06,Race-Asian,10546,65,1015,1
2020-11-07,Race-Asian,10621,75,1015,0
2020-11-08,Race-Asian,10659,38,1015,0
2020-11-09,Race-Asian,10731,72,1015,0
2020-11-10,Race-Asian,10801,70,1016,1
2020-11-11,Race-Asian,10912,111,1017,1
2020-11-12,Race-Asian,11014,102,1020,3
2020-11-13,Race-Asian,11145,131,1020,0
2020-11-14,Race-Asian,11260,115,1020,0
2020-11-15,Race-Asian,11344,84,1020,0
2020-11-16,Race-Asian,11454,110,1025,5
2020-11-17,Race-Asian,11611,157,1029,4
2020-11-18,Race-Asian,11830,219,1036,7
2020-11-19,Race-Asian,12021,191,1039,3
2020-11-20,Race-Asian,12181,160,1042,3
2020-11-21,Race-Asian,12285,104,1043,1
2020-11-22,Race-Asian,12549,264,1043,0
2020-11-23,Race-Asian,12686,137,1049,6
2020-11-24,Race-Asian,12789,103,1054,5
2020-11-25,Race-Asian,13020,231,1060,6
2020-11-26,Race-Asian,13192,172,1062,2
2020-11-27,Race-Asian,13328,136,1065,3
2020-11-28,Race-Asian,13543,215,1069,4
2020-11-29,Race-Asian,13786,243,1072,3
2020-11-30,Race-Asian,14147,361,1078,6
2020-12-01,Race-Asian,14363,216,1082,4
2020-12-02,Race-Asian,14734,371,1082,0
2020-12-03,Race-Asian,15049,315,1091,9
2020-12-04,Race-Asian,15341,292,1100,9
2020-12-05,Race-Asian,15776,435,1103,3
2020-12-06,Race-Asian,16064,288,1113,10
2020-12-07,Race-Asian,16342,278,1129,16
2020-12-08,Race-Asian,16594,252,1138,9
2020-12-09,Race-Asian,17143,549,1151,13
2020-12-10,Race-Asian,17648,505,1157,6
2020-12-11,Race-Asian,18122,474,1168,11
2020-12-12,Race-Asian,18566,444,1173,5
2020-12-13,Race-Asian,18887,321,1178,5
2020-12-14,Race-Asian,19328,441,1194,16
2020-12-15,Race-Asian,20260,932,1207,13
2020-12-16,Race-Asian,20912,652,1220,13
2020-12-17,Race-Asian,21617,705,1227,7
2020-12-18,Race-Asian,22149,532,1242,15
2020-12-19,Race-Asian,22716,567,1248,6
2020-12-20,Race-Asian,23269,553,1248,0
2020-12-21,Race-Asian,23812,543,1251,3
2020-12-22,Race-Asian,24443,631,1258,7
2020-12-23,Race-Asian,24957,514,1296,38
2020-12-24,Race-Asian,24957,0,1296,0
2020-12-25,Race-Asian,26175,1218,1318,22
2020-12-26,Race-Asian,26800,625,1324,6
2020-12-27,Race-Asian,27497,697,1336,12
2020-12-28,Race-Asian,28048,551,1367,31
2020-12-29,Race-Asian,28495,447,1400,33
2020-12-30,Race-Asian,29228,733,1435,35
2020-12-31,Race-Asian,30078,850,1458,23
2021-01-01,Race-Asian,30737,659,1471,13
2021-01-02,Race-Asian,31491,754,1489,18
2021-01-03,Race-Asian,31904,413,1494,5
2021-01-04,Race-Asian,32389,485,1519,25
2021-01-05,Race-Asian,33010,621,1557,38
2021-01-06,Race-Asian,33982,972,1580,23
2021-01-07,Race-Asian,35119,1137,1622,42
2021-01-08,Race-Asian,35979,860,1649,27
2021-01-09,Race-Asian,36653,674,1672,23
2021-01-10,Race-Asian,37353,700,1693,21
2021-01-11,Race-Asian,38112,759,1731,38
2021-01-12,Race-Asian,38776,664,1770,39
2021-01-13,Race-Asian,39860,1084,1812,42
2021-01-14,Race-Asian,40706,846,1838,26
2021-01-15,Race-Asian,41417,711,1864,26
2021-01-16,Race-Asian,42653,1236,1882,18
2021-01-17,Race-Asian,43170,517,1887,5
2021-01-18,Race-Asian,43591,421,1904,17
2021-01-19,Race-Asian,43930,339,1930,26
2021-01-20,Race-Asian,44514,584,1946,16
2021-01-21,Race-Asian,44949,435,1971,25
2021-01-22,Race-Asian,45509,560,1992,21
2021-01-23,Race-Asian,45958,449,2001,9
2021-01-24,Race-Asian,46331,373,2003,2
2021-01-25,Race-Asian,46671,340,2028,25
2021-01-26,Race-Asian,47112,441,2064,36
2021-01-27,Race-Asian,47622,510,2102,38
2021-01-28,Race-Asian,48034,412,2117,15
2021-01-29,Race-Asian,48460,426,2154,37
2021-01-30,Race-Asian,48825,365,2179,25
2021-01-31,Race-Asian,49087,262,2186,7
2021-02-01,Race-Asian,49318,231,2211,25
2021-02-02,Race-Asian,49602,284,2231,20
2021-02-03,Race-Asian,50661,1059,2264,33
2021-02-04,Race-Asian,50974,313,2281,17
2021-02-05,Race-Asian,51253,279,2297,16
2021-02-06,Race-Asian,51475,222,2306,9
2021-02-07,Race-Asian,51659,184,2315,9
2021-02-08,Race-Asian,51899,240,2355,40
2021-02-09,Race-Asian,52163,264,2371,16
2021-02-10,Race-Asian,52462,299,2394,23
2021-02-11,Race-Asian,52148,-314,2413,19
2021-02-12,Race-Asian,52328,180,2436,23
2021-02-13,Race-Asian,52475,147,2451,15
2021-02-14,Race-Asian,52646,171,2454,3
2021-02-15,Race-Asian,52771,125,2476,22
2021-02-16,Race-Asian,52887,116,2495,19
2021-02-17,Race-Asian,53086,199,2509,14
2021-02-18,Race-Asian,53254,168,2530,21
2021-02-19,Race-Asian,53406,152,2551,21
2021-02-20,Race-Asian,53540,134,2571,20
2021-02-21,Race-Asian,53631,91,2574,3
2021-02-22,Race-Asian,54294,663,2589,15
2021-02-23,Race-Asian,54426,132,2725,136
2021-02-24,Race-Asian,54559,133,2731,6
2021-02-25,Race-Asian,54701,142,2746,15
2021-02-26,Race-Asian,54808,107,2757,11
2021-02-27,Race-Asian,54914,106,2776,19
2021-02-28,Race-Asian,55006,92,2779,3
2021-03-01,Race-Asian,55089,83,2793,14
2021-03-02,Race-Asian,55200,111,2798,5
2021-03-03,Race-Asian,55340,140,2811,13
2021-03-04,Race-Asian,55515,175,2828,17
2021-03-05,Race-Asian,55659,144,2834,6
2021-03-06,Race-Asian,55745,86,2836,2
2021-03-07,Race-Asian,55820,75,2837,1
2021-03-08,Race-Asian,55925,105,2848,11
2021-03-09,Race-Asian,56000,75,2857,9
2021-03-10,Race-Asian,56000,0,2866,9
2021-03-11,Race-Asian,56249,249,2886,20
2021-03-12,Race-Asian,56341,92,2894,8
2021-03-13,Race-Asian,56421,80,2903,9
2021-03-14,Race-Asian,56482,61,2903,0
2021-03-15,Race-Asian,56545,63,2912,9
2021-03-16,Race-Asian,56625,80,2931,19
2021-03-17,Race-Asian,56719,94,2939,8
2021-03-18,Race-Asian,56801,82,2945,6
2021-03-19,Race-Asian,56856,55,2950,5
2021-03-20,Race-Asian,56912,56,2951,1
2021-03-21,Race-Asian,56951,39,2953,2
2021-03-22,Race-Asian,57000,49,2959,6
2021-03-23,Race-Asian,57076,76,2974,15
2021-03-24,Race-Asian,57122,46,2978,4
2021-03-25,Race-Asian,57207,85,2980,2
2021-03-26,Race-Asian,57292,85,2982,2
2021-03-27,Race-Asian,57359,67,2982,0
2021-03-28,Race-Asian,57398,39,2982,0
2021-03-29,Race-Asian,57448,50,2983,1
2021-03-30,Race-Asian,57514,66,2983,0
2021-03-31,Race-Asian,57448,-66,2983,0
2021-04-01,Race-Asian,57667,219,3001,18
2021-04-02,Race-Asian,57752,85,3017,16
2021-04-03,Race-Asian,57839,87,3050,33
2021-04-04,Race-Asian,57927,88,3063,13
2021-04-05,Race-Asian,57985,58,3069,6
2021-04-06,Race-Asian,58064,79,3076,7
2021-04-07,Race-Asian,58162,98,3088,12
2021-04-08,Race-Asian,58265,103,3132,44
2021-04-09,Race-Asian,58395,130,3154,22
2021-04-10,Race-Asian,58447,52,3174,20
2021-04-11,Race-Asian,58529,82,3191,17
2021-04-12,Race-Asian,58566,37,3199,8
2021-04-13,Race-Asian,58612,46,3220,21
2021-04-14,Race-Asian,58684,72,3226,6
2021-04-15,Race-Asian,58770,86,3235,9
2021-04-16,Race-Asian,58856,86,3237,2
2021-04-17,Race-Asian,58970,114,3244,7
2021-04-18,Race-Asian,59013,43,3247,3
2021-04-19,Race-Asian,59079,66,3252,5
2021-04-20,Race-Asian,59126,47,3260,8
2021-04-21,Race-Asian,59185,59,3261,1
2021-04-22,Race-Asian,59237,52,3263,2
2021-04-23,Race-Asian,59274,37,3264,1
2021-04-24,Race-Asian,59331,57,3263,-1
2021-04-25,Race-Asian,59368,37,3263,0
2021-04-26,Race-Asian,59405,37,3267,4
2021-04-27,Race-Asian,59463,58,3270,3
2021-04-28,Race-Asian,59531,68,3275,5
2021-04-29,Race-Asian,59578,47,3279,4
2021-04-30,Race-Asian,59646,68,3283,4
2021-05-01,Race-Asian,59693,47,3283,0
2021-05-02,Race-Asian,59736,43,3283,0
2021-05-03,Race-Asian,59786,50,3284,1
2021-05-04,Race-Asian,59826,40,3288,4
2021-05-05,Race-Asian,59864,38,3288,0
2021-05-06,Race-Asian,59923,59,3289,1
2021-05-07,Race-Asian,59972,49,3291,2
2021-05-08,Race-Asian,60029,57,3291,0
2021-05-09,Race-Asian,60086,57,3293,2
2021-05-10,Race-Asian,60128,42,3292,-1
2021-05-11,Race-Asian,60205,77,3290,-2
2021-05-12,Race-Asian,60262,57,3291,1
2021-05-13,Race-Asian,60330,68,3295,4
2021-05-14,Race-Asian,60396,66,3297,2
2021-05-15,Race-Asian,60436,40,3298,1
2021-05-16,Race-Asian,60438,2,3298,0
2021-05-17,Race-Asian,60449,11,3299,1
2021-05-18,Race-Asian,60465,16,3298,-1
2021-05-19,Race-Asian,60477,12,3300,2
2021-05-20,Race-Asian,60496,19,3302,2
2021-05-21,Race-Asian,60525,29,3304,2
2021-05-22,Race-Asian,60528,3,3305,1
2021-05-23,Race-Asian,60533,5,3305,0
2021-05-24,Race-Asian,60547,14,3306,1
2021-05-25,Race-Asian,60553,6,3307,1
2021-05-26,Race-Asian,60786,233,3325,18
2021-05-27,Race-Asian,60791,5,3326,1
2021-05-28,Race-Asian,60796,5,3327,1
2021-05-29,Race-Asian,60806,10,3328,1
2021-05-30,Race-Asian,60814,8,3331,3
2021-05-31,Race-Asian,60819,5,3332,1
2021-06-01,Race-Asian,60822,3,3333,1
2021-06-02,Race-Asian,60832,10,3335,2
2021-06-03,Race-Asian,60839,7,3338,3
2021-06-04,Race-Asian,60840,1,3340,2
2021-06-05,Race-Asian,60847,7,3340,0
2021-06-06,Race-Asian,60850,3,3340,0
2021-06-07,Race-Asian,60860,10,3341,1
2021-06-08,Race-Asian,60870,10,3341,0
2021-06-09,Race-Asian,60879,9,3338,-3
2021-06-10,Race-Asian,60886,7,3338,0
2021-06-11,Race-Asian,60915,29,3338,0
2021-06-12,Race-Asian,60917,2,3338,0
2020-03-17,Race-Black,0,0,,
2020-03-18,Race-Black,0,0,,
2020-03-19,Race-Black,0,0,,
2020-03-20,Race-Black,0,0,,
2020-03-21,Race-Black,0,0,,
2020-03-22,Race-Black,0,0,,
